tweets,label
"- ""Mba setelah vaksinasi tahap 1 kmrn ada yang dirasa ga?"" ""Ga ada sus, pegel biasa aja"".. - ""Ngantuk dan laper ga?"" ... ... ""Hari-hari biasa saya udah ngantuk dan laperan, jadi kaya ga ada beda"". . Gue jawab serius, dia ketawa☺",1
Wagub Tinjau Percepatan Vaksinasi di Kantor Gubernur Kalteng https://t.co/tB5rWaJXuT,1
"Berita terbaru: Gandeng Dinkes, TP PKK Bitung Prakarsai Percepatan Vaksinasi Covid-19 https://t.co/CJGecos6Ye",1
Masyarakat mulai memadati kompleks Stadion GBLA sekitar pukul 09.00 WIB.  Selengkapnya klik 👇 #VaksinasiCovid19 https://t.co/Ek9F6IQmIP,0
Bhabinkamtibmas Polsek Barus BRIPKA HENDRA SINAGA Memonitor Vaksinasi di Puskesmas Barus.  #SalamSehat  #Vaksinasi  #StopPenularanCorona #PatuhiProkes  #JanganKendor  #Covid-19MasihAda https://t.co/I8xC4ZbhZU,1
Malang  memasuki pekan ketiga pelaksanaan vaksinasi dengan vaksin AstraZeneca. https://t.co/K75wimIGvp,1
@salsapanji Coba cek ini sal https://t.co/8RQ4SnqLRz,1
"Kunjungan ke kantor desa Kedung Waringin, Aiptu Gianto (Bhabinkamtibmas) koordinasikan pelaksanaan giat vaksinasi covid-19 bagi warga yang berusia diatas 50 tahun, Kamis (17/06/2021)  #divhumaspolri #HumasPMJ #humaspolresmetrobekasi https://t.co/ZbWkGeEtMQ",1
Presiden Jokowi: Percepat Vaksinasi Di Daerah Interaksi Dan Mobilitas Tinggi https://t.co/YdXd7K8bWH   @jokowi @KemenkesRI https://t.co/laTwVd5EFP,1
"Selain menyapa warga yang bersiap divaksin, Andrei Angouw memantau detail proses vaksinasi.  #PDIPerjuangan  #SolidBergerak",1
"Tinjau Vaksinasi di IT Center, Andrei Angouw: Yang Tidak Mau Ada Sanksinya.  Wali kota dan Wakil Wali kota Manado, Andrei Angouw - Richard Sualang meninjau jalannya vaksinasi hebat Pemkot Manado di IT Center, Rabu (16/6/2021).  #PDIPerjuangan  #SolidBergerak https://t.co/GLMbiOKiCO",1
@raihanarlan Vaksinasi Bali di atas 50 persen. Bukan tujuan mudik dan kmarin banyak yg mutusin ndak mudik.,1
"Sertu Sutardi Babinsa Ds.Genengduwur bersama Bhabinkamtibmas Ds.Genengduwur melaksanakan giat pengamanan dan pemantauan Vaksinasi kepada Lansia bertempat di aula balai Ds.Genengduwur, yg dilaksanakan oleh petugas kesehatan dari Puskesmas Gemolong. https://t.co/Dk6lqMH9II",1
Ada 2.577 orang yang menjadi sasaran vaksin di 23 puskesmas tersebut. https://t.co/dm8qKtDBEO,1
Kapolda DIY Irjen Pol Drs Asep Suhendar meninjau langsung pelaksanaan vaksinasi Covid-19 di Pendopo Agung Royal Ambarukmo Yogyakarta. https://t.co/SyMbxC8IDe,1
Babhinkamtibmas Desa Cikarageman Aipda Ugi Handoko melaksanakan pengamanan Vaksinasi untuk Lansia di Kantor Desa Cikarageman Setu https://t.co/jtzOx0d2dv,1
@ferdiriva @DKIJakarta Vaksinasi ketika kasus sangat tinggi is never a good idea.,0
"Trend kes Covid-19 di negara kita menunjukkan penurunan. Tapi ingat, kita masih belum menang. Terus patuhi SOP.  Info On Wheels  Parlimen : Kubang Kerian Dun : Salor Masa : 10.00 pg / 2.00 ptg  🌹Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 🌹Pemantauan  #bergheh https://t.co/3KbZ9fmZyz",
"Trend kes Covid-19 di negara kita menunjukkan penurunan. Tapi ingat, kita masih belum menang. Terus patuhi SOP.  IOW  Parlimen : Pasir Puteh Dun : Gaal/Semerak Masa : 9.00 pg / 2.00 ptg  🌹Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 🌹Pemantauan 🌹Kerjasama Task Force https://t.co/pRoCPRylz1",
"Trend kes Covid-19 di negara kita menunjukkan penurunan. Tapi ingat, kita masih belum menang. Terus patuhi SOP.  Info On Wheels  Parlimen : Bachok Dun : Pantai Irama/Tawang Masa : 10.30 pg / 2.00 ptg  🌹Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 🌹Pemantauan  #bergheh https://t.co/LaU546bq3C",
"Trend kes Covid-19 di negara kita menunjukkan penurunan. Tapi ingat, kita masih belum menang. Terus patuhi SOP.  Info On Wheels  Parlimen : Jeli Dun : Ayer Lanas Masa : 10.00 pg / 2.00 ptg  🌹Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 🌹Pemantauan  #bergheh https://t.co/yXMp5av9sx",
"Trend kes Covid-19 di negara kita menunjukkan penurunan. Tapi ingat, kita masih belum menang. Terus patuhi SOP.  Info On Wheels  Parlimen : Machang Dun : Kemuning Masa : 10.00 pg / 2.00 ptg  🌹Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 🌹Pemantauan  #bergheh https://t.co/7ttrgvByXv",
"Bripka Supriyanta (Bhabinkamtibmas) bersama Serda Matroni (Babinsa) sosialisasikan vaksinasi covid-19 bagi lansia di Kp. Bulak Bunut Desa Karangsambung, Kamis (17/06/2021)  #divhumaspolri #HumasPMJ #humaspolresmetrobekasi https://t.co/1O3A98c1qA",1
Vaksinasi Massal Dongkrak Gairah Masyarakat #AyoVaksin #BeraniVaksin https://t.co/o3oEBa2JhC,1
Ayo Vaksinasi COVID-19 https://t.co/iEVyUvmRwO,1
Satgas NU dan MPD Gelar Vaksinasi Gratis Bagi Relawan dan Mahasiswa https://t.co/VQLZOQSUsK,1
"5• juga menyangkut aspek bgmn pembayarannya.  Jadi jelas ya, PMK Kemenkes yg baru adlh mrupakn upaya Kemekes sbg penyelenggara program vaksinasi nasional utk prcepatan laju vaksinasi demi tercapainya herd immunity dgn terus memerhatikan kebutuhan vaksinasi Covid-19 di Indonesia. https://t.co/MBbmNdUVx2",1
"4• boleh dipergunakan, tapi tidak untuk diperjualbelikan.  Dalam PMK Kemenkes yg baru juga mengatur soal penanganan KIPI, stlh menerima Vaksinasi Covid-19. Pasti membutuhkan pengobatan dan perawatan di faskes sesuai dengan indikasi medis dan protokol pengobatan,  @Penyuka_ombak https://t.co/vi1BDlXa0K",1
"3• Dalam PMK Kemenkes yg baru, Kemenkes MENGIZINKAN penggunaan jenis vaksin Covid-19 yg sama antara program vaksinasi pemerintah dgn vaksinasi Gotong Royong.  Dgn catatan, vaksin merek Sinopharm yg merupakan skema hibah dari Pemerintahan UEA, sebanyak 500 ribu dosis,  @Paltiwest https://t.co/NeZ0iuFPXs",1
"Hingga saat ini vaksin yg sdh ditetapkan utk Vaksinasi GR   ✅Sinopharm ✅Moderna  ✅Cansino  Jadi vaksin Sinovac, Pfizer, AstraZeneca  Novavax tdk digunakan dlm vaksin gotong royong !  @nimas31 https://t.co/lIpF3cY3Qv",1
"PMK KEMENKES YANG BARU |   1• Untuk meningkatkan cakupan program vaksinasi nasional, @KemenkesRI memperbaharui aturan mengenai pelaksanaan vaksinasi dalam rangka penanggulangan pandemi Covid-19.   @penjelajah https://t.co/SUoKdIHHkY",1
@KakekHalal Kmrn mantau vaksinasi dengan pak jokowi pake masker pake face shield sok2an paling prokes. Tapi ko giliran di belakang kaya gini ya nyontohinnya. Dasar *kata kasar*🤣🤣🤣,0
Tim medis DD yang diterjunkan telah mendapat pelatihan vaksinator oleh Pemda DKI https://t.co/iaOGek7bxL,1
Vaksinasi Massal di Tanah Abang Targetkan 1.000 Warga - https://t.co/2I5iP4VRWH https://t.co/EmBppiYDOC,1
Pemerintah Provinsi DKI Jakarta akan menggelar vaksinasi warganya yang berusia 18 tahun ke atas. #Vaksinasi https://t.co/cjZMq0TaOY,1
"Haloo Warga Cengkareng!!  Sebagai bentuk apresiasi karna antusiasme warga yang tinggi, kami membuka pos vaksinasi Puskesmas Kecamatan Cengkareng untuk hari Sabtu dan Minggu, 19-20 Juni 2021.  daftar melalui Link karna kami tidak menerima Go Show. :))  https://t.co/Bi5HKanINL https://t.co/AVzXax531r",1
Serka Rahmadi mewakili Danramil 19/Tanon menghadiri kegiatan vaksinasi Covid.19 untuk Lansia bersama Muspika Kec.Tanon bertempat di Puskesmas 1 Tanon Kec.Tanon. https://t.co/wdeplozxLv,1
Ini Beda Vaksinasi Gotong Royong dengan Vaksinasi Program Pemerintah  https://t.co/iGGm0a9AcE,1
[SALAH] Vaksinasi Sebabkan Varian Baru COVID-19 - #INDONESIA  https://t.co/eKOh60cKx9,0
"UPDATE Vaksinasi Covid-19 RI 17 Juni 2021: Dosis Pertama 21.999.256, Suntikan Kedua 11.963.130 Orang  https://t.co/IkhYV8y8ka  Download aplikasi Tribunnews untuk update berita terbaru  Dapatkan untuk Android: https://t.co/AEVHDGdHUB",1
@jokowi Apakah vaksinasi ini tdk merata pak.ko daerah sya pemerintahnya seperti tdk peduli kpda rakyat biasa..,0
Personil Polsek Palipi melaksanakan monitoring kegiatan Vaksinasi Covid 19  di Desa Janji Maria Kec.Sitio-tio* https://t.co/g1XU8Y5vua,1
@sphericalfa Lagi rebahan. Ini vaksinasi ninu-ninu gak ngasih parasetamol. Kayaknya harus beli sendiri hhhh.,0
@KemenkesRI Please Vaksinasi harus segera dikebutttttt....jika perlu 1 juta perhari seluruh Indonesia...,0
"Usaha untuk menekan angka kasus baru DKI apa lagi selain vaksinasi, @DKIJakarta ? Gini-gini aja? 🙂",0
"Semisalkan vaksin hibah merknya sama sprti vaksinasi goting royong, vaksin ini boleh dipakai di vaksinasi prog pemerintah!  Tapi, kalau vaksinasi prog pemerintah bkn brarti bisa dibeli u/ vaksinasi GR. Itu tdk boleh ya  Nah, vaksin hibahnya perlu diberi tanda khusus jadinya 😉 https://t.co/5PaKbB53af",1
"Wali Kota Jayapura, Benhur Tomi Mano menyebutkan masyarakat antusias mengikuti vaksinasi. #publisherstory https://t.co/H5wAkeEJbb",1
"Di tahap awal, Kota Solo menyiapkan 11 ribu vaksin untuk masyarakat umum usia 18 tahun ke atas. #publisherstory https://t.co/5vppCWC7Bo",1
"[TERBARU] Penanganan #COVID19 di Jakarta. (1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 17 Juni 2021. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus. #JagaJakarta  #PSBBJakarta #PPKM https://t.co/awINwx2E7F",1
"Pelaskanaan kegiatan ""Operasi Kemanusiaan dalam rangka Bhakti Kesehatan Bhayangkara untuk negeri dengan Vaksinasi Covid-19 di Kantor Desa Trida Sakti Kec.Tambun Selatan Kab. Bekasi.  (17/06/2021) https://t.co/QDjUz3iuVJ",1
Kalau ya pun nak vaksinasi satu Malaysia dengan segera tak perlu kot sukarelawan vaksin ni kena kerja seminggu penuh tanpa satu cuti. Ingat depa robot ka kerja tanpa cuti. Tak pernah fikir ka penat lelah orang bekerja. @Khairykj @JKJAVMY @my_sejahtera,0
Gubernur Ridwan Kamil Dampingi Presiden Lihat Vaksinasi Massal di Stasiun dan Lapangan Bola https://t.co/fQSZYsu83k,1
Gubernur Ridwan Kamil Dampingi Presiden Lihat Vaksinasi Massal di Stasiun dan Lapangan Bola https://t.co/b1t8aAFS6Y,1
"Hujan Deras di GBLA Bandung, Sejumlah Tenda Vaksinasi Roboh dan Kursi Berserakan https://t.co/l1PrK0gzt8",0
"Tinjau Vaksinasi di Bandung, Panglima dan Kapolri Berharap Program Vaksinasi Presiden 1 Juta 1 Hari Tercapai https://t.co/Jzo4SPp6h3 https://t.co/M9Pw74cbsW",1
"Ditinjau Langsung Bupati Ben, Ratusan Warga Antusias Jalani Vaksinasi Covid-19 https://t.co/6sBofJNHnw #berita #metro #beritakalimantan #beritaterkini https://t.co/i5LAaHpgnm",1
"Jubir vaksinasi @KemenkesRI menuturkan, Indonesia mendapat hibah 500rb dosis vaksin Sinopharm dr UEA.  Ya dikrnkan hibah, jadi boleh digunakan vaksin hibah tsb di vaksinasi program pemerintah.   @tolakbigotnkri https://t.co/7eVLTJsIcg",1
"@ghastpiracy Kayaknya yg udh masuk vaksinasi tahap 3 (semua warga berusia di atas 18 tahun) baru Jakarta, Surabaya sama bali deh. Daerah lain gada informasi",1
"Sambut HUT Bhayangkara 75, Polres Tulungagung Gelar Vaksinasi Covid-19 https://t.co/BYzsevI5Yp",1
Korem 121/Abw Fasilitasi Layanan Vaksinasi Untuk Interen dan Masyarakat Umum https://t.co/tccywDY6Xf,1
"Pemerintah Provinsi Jawa Barat bersama TNI dan Polri menggelar vaksinasi massal di Stadion Gelora Bandung Lautan Api (GBLA), Bandung, Jawa Barat, Kamis (17/6).   Menkes, Kapolri, Panglima TNI dan Kepala BNPB turut hadir menyaksikan vaksinasi massal ini.  Foto: Kumparan https://t.co/KE2v8anD7m",1
"Pemerintah Provinsi Jawa Barat bersama TNI dan Polri menggelar vaksinasi massal di Stadion Gelora Bandung Lautan Api (GBLA), Bandung, Jawa Barat, Kamis (17/6).   Menkes, Kapolri, Panglima TNI dan Kepala BNPB turut hadir menyaksikan vaksinasi massal ini.  Foto: Kumparan https://t.co/pPMurMgDVY",1
Gubernur Ridwan Kamil Dampingi Presiden Lihat Vaksinasi Massal di Stasiun dan Lapangan Bola https://t.co/944x19wdKv https://t.co/gvBjIdlaA4,1
"Presiden @jokowi berharap agar semua pihak dapat terus bekerja keras untuk mempercepat program vaksinasi. Dengan vaksinasi ini, Presiden menargetkan Kabupaten Bogor dapat mencapai kekebalan komunal pada bulan Agustus. https://t.co/nnpODVlxCg",1
"Sebanyak 200 peserta melakukan vaksinasi di RS Permata Jonggol, 200 peserta di RS EMC Sentul, 300 peserta di RS Bina Husada, 300 peserta di Puskesmas Cimandala, 400 peserta di Puskesmas Citeureup, dan 300 peserta di Puskesmas Karadenan. https://t.co/ATQxOf44Bn",1
PELAKSANAAN VAKSINASI COVID-19 UNTUK USIA 18 TH KE ATAS DI AULA UP3PAUD DIKMAS WILAYAH KELURAHAN KEBON JERUK.  @aniesbaswedan  @ArizaPatria @BeritaJakarta  @DKIJakarta  @kominfotikjb @KecKebonJeruk  @LAPOR1708  @JSCLounge  @SatpolPP_DKI  @infojkt  @jktinformasi https://t.co/Hk18aBMUI7,1
"Pemerintah Provinsi Jawa Barat bersama TNI dan Polri menggelar vaksinasi massal di Stadion Gelora Bandung Lautan Api (GBLA), Bandung, Jawa Barat, Kamis (17/6).   Menkes, Kapolri, Panglima TNI dan Kepala BNPB turut hadir menyaksikan vaksinasi massal ini.  Foto: Kumparan https://t.co/he4L1x8qYo",1
"Presiden @jokowi juga berbincang melalui konferensi video dengan perwakilan dari tiga rumah sakit (RS) dan tiga Puskesmas yang mengadakan vaksinasi. Mereka adalah RS Permata Jonggol, RS EMC Sentul, RS Bina Husada, Puskesmas Cimandala, Puskesmas Citeureup, dan Puskesmas Karadenan. https://t.co/pqYZB61J5r",1
"Sasaran vaksinasi pada hari ini ditujukan untuk berbagai kalangan masyarakat, mulai dari kaum lanjut usia (lansia), pendidik, pedagang pasar, tokoh agama, pegawai pemerintah, pelayan publik, difabel, pelaku transportasi, hingga masyarakat rentan lainnya. https://t.co/iEqUMzIXjh",1
"Presiden @jokowi meninjau vaksinasi sekitar 5.000 masyarakat di Stadion Pakansari, Cibinong, Kabupaten Bogor, Jawa Barat, pada Kamis, 17 Juni 2021. Secara keseluruhan, sasaran vaksinasi di Kabupaten Bogor pada hari ini yaitu sebanyak 10.000 orang yang tersebar di sejumlah tempat. https://t.co/whgHBXJpsI",1
Pak @jokowi ijin usul ada pembagian nutrisi hasil bumi petani dan nelayan Indonesia yang bergizi di sentra vaksinasi seperti ini. CC dr @dr_koko28 sebagai penggiat makan ikan 😁😷🙏🏽 https://t.co/vKVmTxN7wF,1
"@gombang Tips dari adik saya yg dokter, begitu selesai observasi vaksinasi AZ langsung minum panadol 😅",1
"@ariaoy23 Selamat sore Bapak / Ibu,  vaksinasi bisa dilakukan untuk pekerja yg bekerja di wilayah DKI Jakarta, dengan menunjukkan surat keterangan bekerja ya.  Pendaftaran tetap dilakukan melalui link pendaftaran, karena kami belum menerima Go Show atau datang langsung yaa.  Terimakasih :)",1
"Adanya ketentuan terbaru ttg pelaksanaan vaksinasi, sesuai PMK No 18/2021 yg disahkan o/ Menkes @BudiGSadikin pd 28 Mei 2021.  Poin utamanya pemerintah diperbolehkan menerima vaksin yg sama Vaksinasi GR selama itu skema hibah/ bantuan secara gratis! @ahmad_bellamy https://t.co/DB1BLIxCiT",1
"@addiems kenapa bandel? kenapa ngeyel? kalau belajar dari case madura, mohon maaf - mengutip pernyataan pak @mohmahfudmd ; banyak penceramah agama yang ""ngawur  menakut-nakuti dgn ajaran yang sesat"" sehingga mereka menghindari test dan vaksinasi; dan @MUIPusat di daerah diem sribu basa.",0
Giat Polsek Sumbul melaksanakan Pengamanan Vaksinasi COVID-19 di Poskesdes Desa Perrik mbue  Kec. Pegagan Hilir Kab. Dairi https://t.co/eTsQJf2kRE,1
17 JUN 2021  Penglibatan Sukarelawan Yes Politeknik Jeli Kelantan dalam Program Outreach Vaksinasi COVID-19 di Daerah Jeli: Ayer Lanas.   #PoliteknikJelidiHatiku  #pjkawesome #profesionalismejanakegemilangan #diplomaaquaculture  #diplomaagrotechnology #herdimmunity https://t.co/yHDWSpr37o,1
"Bertolak Ke Sejumlah Daerah, Panglima TNI Tinjau Vaksinasi https://t.co/9VMOHOxoqW",1
HARAP Kerajaan Johor dapat mempertimbang  menggunakan perkhidmatan mereka yang secara tidak langsung dapat mempercepat proses vaksinasi penduduk sekitar. https://t.co/IIghlxvd8n,
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/iE9yXUN01L",1
"4 jam setelah vaksinasi, mulai demam 🙄",0
Giat Polsek Sumbul melaksanakan Pengamanan Vaksinasi COVID-19 di Puskesmas Sumbul Kel. Pegagan Julu I Kec. Sumbul Kab. Dairi https://t.co/NzUGhxjmSu,1
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/38Mo7iqRbX",1
"Tak cuma mendapat Vaksin COVID-19 gratis, di klinik vaksinasi yang didirikan Agnez Mo dan Artha Graha Peduli. https://t.co/cZL7YzuOwe",1
"Dlm rangka percepatan herd immunity, sesuai usulan dunia usaha melalui KADIN, mulai 18 Mei 2021 akan diselenggarakan program vaksinasi Gotong Royong.",1
PRAJURIT YONIF MEKANIS RAIDER 413/BREMORO TERIMA SUNTIK VAKSINASI COVID-19 Tahap II  #VaksinasiCovid19 #vaksincovid19 #sehat5m #TNI #tniad #kostrad #divif2kostrad #brigifmekanisraider6tsb #yonifmekanisraider413bremoro https://t.co/zaWb8gK7o9,1
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/MnWUgWRzlo",1
"""...  kadar vaksinasi nasional belum mencapai liputan 50 peratus populasi negara"".  Rakyat biasa tidak ke PARLIMEN.  Jadi, jangan libatkan rakyat.  Jika 80% dari Ahli Parlimen sudah divaksin, maka mereka secara teknikal selamat untuk bersidang sesama mereka sendiri di Parlimen. https://t.co/5oWOTRFIim",0
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/7Pv1SAB18H",1
Gubernur Riau paparkan capaian vaksinasi ke Komisi IX DPR RI. https://t.co/hNtuOyPJDI https://t.co/3As7J3Da4E,1
"Penduduk tempatan sudah mulai sedar risiko besar tidak mendapatkan vaksin, dengan melihat kepada jumlah kematian harian di pulau itu #AWANInews #HapusCOVID19 #MyVaksinCOVID19 https://t.co/1a6IeEdgCg",0
Kodim 1626/Bangli Intensifkan Pengamanan Pelaksanaan Gertak Vaksinasi Hari Ke 4 Di Desa Bangbang  @Korem163Wsa  @Kodam9Udayana @tni_ad @puspen_tni #puspen_ad @bangli @infobali @cucitangan @pakaimasker @jagajarak #vaksinasicovid19 https://t.co/R2JD03NB7R,1
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/jz3CHvORNc",1
"Guna memperlancar jaringan internet pada saat pelaksanaan Registrasi dan Skrining kegiatan Vaksinasi, Kodim 0318/Natuna bekerjasama dgn Telkom Ranai melaksanakan Pemasangan WiFi di Gedung Sri Serindit Jln Yos Sudarso Kel.Batu Hitam, Kec.Bunguran Timur, Kab.Natuna, kamis(17/2021) https://t.co/9bdCHWHJwY",1
Aing sudah... Kamu ??? #vaksinasi #VaksinasiCovid19 https://t.co/dhzl3WeNv6,1
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/12kXbENOWH",1
Presiden Jokowi Bersama Gubernur Ridwan Kamil Tinjau Vaksinasi Massal di Stadion Pakansari https://t.co/ZaCtkE27oc,1
Pelancong yang sudah divaksinasi penuh tidak perlu dikarantina. https://t.co/2ExZRQ158j,1
"Tinjau Vaksinasi Covid-19, Rudi Ayo Sukseskan dan Lakukan dengan Tertib https://t.co/woaaEx0fCj",1
"Kapolsek Telukjambe Timur Kompol Oesman IQ, SH bersama Danramil Telukjambe monitoring kegiatan vaksinasi warga blok L Perumnas Bumi Telukjambe.   Vaksinasi tetap terapkan protokol kesehatan.   #humasreskrw https://t.co/OfnIEJEjOJ",1
Seluruh Karyawan favehotel Kuta Kartika Plaza Menerima Vaksinasi COVID-19 https://t.co/StXMZm82Q1,1
"Ade Yasin Targetkan 1,2 Juta Jiwa Ikut Vaksinasi Covid-19 https://t.co/uWu5Z2fLrB",1
@septianharry89 @ridwankamil Coba cari info di tempat ibadah atau ormas setempat kang. Seharusnya sekarang sudah bisa vaksinasi untuk umum.,1
Ikhtiar https://t.co/TFgC2mInwT https://t.co/WYKJ7GVk23,1
"Hai, Saya sedang menjalankan soal selidik bagi kelas Kebarangkalian dan Analisis data statistik di UTM. Minta jasa baik warga sosial media, siapa2 yg dah selesai vaksinasi covid-19 boleh tolong isi form ini dan tolong sebarkan ye. Jasa anda amat di kenang  https://t.co/nFjAnYcRNy",1
Vaksinasi COVID-19 Bagi Warga Sasaran di Kepulauan Seribu Terus Digencarkan https://t.co/11ZMBoASGj,1
Vaksinasi COVID-19 Bagi Warga Sasaran di Kepulauan Seribu Terus Digencarkan https://t.co/ve88tTMwYx,1
Pemkab Kuansing Apresiasi RAPP Sebagai Perusahaan Pertama di Kuansing Lakukan Vaksinasi Covid-19 https://t.co/6g39vhHmMq,1
Panglima dan Kapolri Berharap Program Vaksinasi 1 Juta 1 Hari Tercapai https://t.co/u4bM3O3Cz4,1
MKN  KKM dan KJ kena buat pendekatan yg betul mendaftar  vaksinasi melalaui Mysehahtera Adakah semua rakyat M'sia ada HP dan adakah orang tua faham cara mendaftarnya Buat pendekatan mudah vaksinasi saja siapa yg datang ke PPV x perlu  terima yg berdaftar dgn Mysehahtera saja,
"Agnez Mo bangun klinik atau rumah sakit lapangan untuk membantu kelancaran program vaksinasi Covid-19. Klinik yang dibangun bersama AG Peduli ini didirikan di daerah Ancol, Jakarta Utara. #TempoSeleb https://t.co/SCtEEGpDQ4",1
Vaksinasi Covid-19 Polres Aceh Utara di Gampong Seureuke Kecamatan Langkahan  @polseklangkahan  @jokokusumadinata @ Polres Aceh Utara https://t.co/6KZjRGnxxz,1
